Uniprot,RF_mcnc,RF_mclcnc,RF_all,SVM_mcnc,SVM_mclcnc,SVM_all
Q9Y4K4,0.0012941566965638572,0.0006811548996033961,0.0008928613809684074,-0.04845107911308951,-0.150687293451875,-0.6284130507472021
Q13976,0.001590205718492401,0.0037820014362465243,0.002009717825110127,-0.09382632819908808,-0.027163023225870945,0.3944018979972599
P15090,0.0006272928120666336,0.0007112952630971876,0.0005873705102371347,0.3087020960958756,0.4493640466700845,0.2834143620197245
O95665,0.00018406577755945359,0.0002597321808591647,0.0002709873478438813,-0.06743695947745247,-0.016069039918133184,-0.06942359601512403
O43293,0.0008287684988892058,0.0009355037864946797,0.0009072320356049894,0.02801073896693301,0.06571048513221411,0.15916436194259642
Q9UJM8,0.00014540371373414335,0.00013326352356908457,0.00017070476129265954,-0.028952182221238063,-0.026066576432544668,0.011932999586030307
Q9HAZ1,0.0005470964431414807,0.0005194064440995109,0.0007962798090134925,0.3730280102530266,0.3411890960833115,0.16118136289182505
P17706,0.0006673421082911274,0.0002538580267473116,0.0005890464828323667,0.09699904482901917,0.06881137241557521,0.051485218332532064
P37288,0.0009254974549020393,0.0005029111101168491,0.0006009164176660603,-0.2405794805848099,-0.4122500984196323,-0.3303563540146123
P22413,0.0007892804097346543,0.00021790452746651203,0.0005282606705198437,0.003227452569884954,-0.036014821183706275,0.0320363195831106
Q15139,0.001341604513714975,0.0005915911442230503,0.0014647033239362645,-0.06603008685648598,-0.0708207866482169,-0.4051068491284826
P06239,0.00012520551980516699,0.0004162144256948313,0.00046306240654880767,-0.03065809071295715,-0.3589100896977958,-0.6790960023972347
P48764,0.0003273060149568357,0.00043226403204855735,0.00043192637916224957,0.08341138552792042,0.07079112430890523,-0.06442223998033836
Q9UBM7,0.0007862396173251852,0.001378004031674059,0.0014461440615916995,-0.08424674362227635,-0.0008175758930081707,0.1462464464617521
P32249,0.0002739168826625824,0.00014860057548751353,0.0002611570455520239,-0.0678709650512673,0.028788469112745636,0.02182946980330721
P00492,0.0006369023823488188,0.0004356766519393022,0.0005058699771299205,0.002688921609170444,0.08710857651182934,0.047570208637238716
P41279,0.000772696572319328,0.0003307723652148459,0.00036429144934685897,-0.05116496386623705,-0.062330212446765024,-0.11205574180998674
P37058,0.00041957727210821836,0.00047317478563939873,0.0006713176552998155,0.18365816332844245,-0.07442134900968883,0.10947148530875216
P50750,0.00012935700153538952,0.00023076136913339492,0.0005386090856304711,0.10405613542107583,0.12816213709682445,0.018944212220254802
Q2TB90,0.0006320845838551349,0.0013345942037833454,0.0007850747908393389,-0.2436169571230553,-0.41132148066519947,0.08416769029358173
Q16512,0.0009264941916379793,0.0007511549822642341,0.0006850416215291144,0.08570025135507875,0.18037270838672453,0.25226485119794084
O15075,0.0015314565169957351,0.0006724124259032251,0.0008791394979146032,-0.0005202314374834413,0.07571757399573217,0.11984545638578004
P50336,0.0006169639789942307,0.0009096782102297492,0.00039730077627166127,0.07624691752884655,0.07412809957646994,-0.015272253631463506
A5LHX3,0.0001711126502026588,0.00017730398008771527,0.00017291805962915685,0.0832983760075234,-0.003869656643197187,0.014378259403900806
Q96D53,2.183262986988343e-05,0.0005463825617199039,0.0002981874932785084,0.18437995262619,0.034182572440730724,-0.17168748360077613
P35372,0.004379527614268519,0.002742786014992703,0.001994944170805072,-0.3352222628643018,-0.4104295839017552,-0.6502080331404732
Q9UBT2,0.0005210827188910118,0.0005980017924115797,0.0006417704706344906,-0.027655547570015204,-0.3309660662535016,-0.4071606572054991
P15056,0.0003760069159904378,0.000491055636419217,0.0002090902337381839,0.030256150338106788,0.09507535611386507,0.13345695158751422
Q9P0L2,0.00018555189225958048,0.00027722324435254883,0.0006142146231743945,0.05789430507008037,0.14826309537808813,0.2714788112195281
Q9NYY3,0.0008665482839632809,0.0003031417007600264,0.0007343514165384876,0.0021707716498156615,-0.1913408869669364,-0.1578190866912279
P54829,0.0003079932658672041,0.00032128692828244153,0.0005250719737390154,0.009511036086887695,-0.0465925411140686,-0.25629533446971875
O95067,0.0009671116728278033,0.0017554857159166794,0.0010393927742349293,0.3583493684238642,0.3078313126667648,0.3264716696119692
P08631,0.00013967337774821448,0.00035278449686900533,0.0003118813917389118,-0.03678581167003783,0.09553772877718468,-0.22554828696125634
O60502,0.0005060967527765622,0.0007505155192158278,0.0018925886138396338,0.01090634237622629,-0.01896346920237365,-0.20133425560474794
P48048,0.0004523377642727581,0.0003124164929174904,0.0003523293691623147,0.0032706800658465628,0.04028158183984479,0.03947288241202673
P21453,0.0005964526779480267,0.0004937086276261363,0.00046522490822851776,-0.004687393505019855,-0.11296947750828767,0.06490133710993096
P68366,0.0007665824386488602,0.0004944789158240455,0.0005348841904598986,-0.1310865820858192,-0.027357820578426426,-0.0039880265038645946
Q08499,0.0003671791742566178,0.0004960384356144731,0.0005999562201283637,-0.2175339647936353,-0.2579327965164368,-0.5254094106500016
P29317,0.00048149911457784513,0.00034416563573797323,0.0003136310465827537,-0.052414492862445615,-0.022401884807448324,0.10109512389732755
P48169,0.001225623008537909,0.0011128217325355482,0.0016120998224716603,-0.16601798435980974,-0.3684644715569222,-0.18909984883924036
P14416,0.0033982254661830283,0.002175145711680357,0.0010392648015294127,-0.14813432287871708,-0.0773969386204992,0.08939801588339424
P46095,0.0001460756165419657,0.00011239301571980651,0.0002180852804857907,0.03916052044950207,0.003080665157843762,-0.0024950988484694764
P13500,0.00023379898104292882,3.37414956822445e-05,0.00021253696920096876,-0.02731918091454124,-0.049389373321664334,-0.041276080074322465
P51684,0.0004221859112487523,0.0005761793664257347,0.0005609764034030982,-0.13984030489544458,-0.03234754604138395,-0.07600860718885172
Q16832,0.0006752779262614383,0.0008778183220421037,0.000742924687807254,-0.03243749654294772,-0.06911840466511361,0.08074384639724741
Q8TD19,0.0005874784544373145,0.00036983183603566327,0.0002606243485224549,-0.0258856640083459,-0.0932194207537289,-0.03813059587417866
Q9P286,0.0005870852597401568,0.0003797857846235129,0.00039548839767308917,-0.014550845663573344,0.03729033507391776,-0.008969885386527432
P28223,0.0003062408821503851,0.0004444560144420905,0.0006416110575678529,-0.04088417687838096,0.10300919551642952,-0.1878692104648505
Q00526,0.00024658744762715294,0.00029422550830463684,0.0004393139422941301,0.047217492782325864,-0.0332163761417755,0.008008303436825126
Q9UIF9,0.0005773559104014882,0.0004151459773997219,0.0003194853964399363,0.0181389122420924,0.09528924603883272,0.09339862617060012
Q9NR96,0.0004965177028639829,0.0005133247747895906,0.0009935740488724568,-0.04032291449981878,-0.10221272650209036,-0.46328917438854145
P0C264,0.00043830171227239714,0.0003357904417915837,0.0003536486324761919,0.06372803198901908,0.01346442795145811,0.15180986106696093
Q9NRA0,0.0007951115011057753,0.000514035691865189,0.000521428307226374,0.049233318360965665,-0.0020958218598207613,0.025622792457906777
P55201,0.00025450711939906156,0.0003337718888785525,0.00022097521970531605,0.05845982660406236,-0.044281030891940194,-0.017086393672429534
P11142,0.0003417717373573141,0.00044211295198723165,0.0005263259355862511,0.19887408794907516,0.09227245285521113,0.014130902075315255
Q9UIF8,0.0007328424933285187,0.0005699022761969443,0.000571645112023779,0.1154422762974054,0.015209231258094725,0.4190425446433923
P05107,0.0008606436015656247,0.0005838160924762013,0.000993136928916197,-0.0909063527056781,0.046668690808499474,-0.1447424918683109
Q02880,0.00013737010882294742,0.0005177829268483146,0.0006039778336302747,0.15934366135924555,0.10669461004275167,0.5852415713626039
O14733,0.0006078657477007839,0.00032257968561250864,0.0005489691045158327,0.11752097997357484,0.0332393046404212,-0.2433569220785582
P07288,0.0001225758417113401,0.00017350118252129954,0.00030403309669191196,0.004941199661035152,-0.018454223162208173,-0.014148193778482362
P42330,0.004409270199314768,0.001137633492186174,0.0008520528340457955,0.4845209295837241,0.2550598688199627,0.5232953835045899
Q8TDS5,0.00011179418906179228,0.0001494182391483651,0.00036545734087191925,0.011749243772172218,-0.030222411024803306,-0.16515898776846377
P28065,0.00020852717529991786,0.00016162397964402067,0.00018597392472273245,0.0201180683732397,0.017267991524387346,0.06845380612288388
Q9Y345,0.0002790375939838506,0.0008078958859779829,0.0005529774255150824,-0.28596389754956586,-0.31281340558238385,-0.319994823400108
P51679,0.0004281996941602785,0.0005214632643467799,0.0005944138242399825,0.14849880978599672,0.2989210122024468,0.2693396663479084
O00142,0.00039837215641644314,9.755489360472508e-05,0.00033698707621744497,0.2420330808968742,0.24351773363360465,0.14797474202289018
P08254,0.0006306418773239103,0.0003095121432118992,0.0007658658284259495,0.016511837329990522,0.08136788716642407,0.1642081530442237
P10599,0.0016616394569069078,0.00029035911970425764,0.0004490237212124046,0.13221028023273512,0.1387841283532084,0.10397872218127577
P49760,0.0008920160873203773,0.0005744197134464157,0.0009010537610690875,-0.03087599521083997,-0.1792437116648063,-0.23922977821808677
P18507,0.0005749715073990106,0.0006187698744567736,0.0007454374568158622,-0.2315794498138324,-0.2349568794822941,-0.23662636766525827
P11021,0.00011163019072591155,8.834701277677741e-05,0.00024296388327406723,-0.12995523935536554,-0.18178773756222896,-0.1427519700838926
O95271,0.00017649807798736047,0.0001241444697673544,0.00047407623477648366,-0.05361912618494415,0.029098872368148888,-0.0008559814598052551
P45984,0.0019280083828913247,0.002431155419531306,0.0020257007479692413,0.13892276823524385,0.23290686026029395,0.24204116041207457
P32418,8.647728565053013e-05,4.725737462105897e-05,9.97263883718147e-05,0.02061044725281283,-0.011957376674604914,-0.011397188266867968
O00418,0.0008638017871146808,0.0006300486647484731,0.000532425061977808,-0.09720376145532933,0.08202618804281678,0.24274960414762178
P07195,0.0006181570486378498,0.0003296336705599961,0.0008510256885210514,0.12324437452979675,0.08450250857414286,0.01689225724886878
Q99705,6.371391447413519e-05,0.0003429892160738165,0.00025232471933001326,-0.07551640867396553,-0.06219526033030034,-0.01526120907444506
O15554,0.00034619853431479264,0.00043291433313992055,0.0005332413586193274,0.053846781632187486,0.015850590767860488,0.24661981997056606
Q8TE04,0.0,0.0,5.499410385418443e-05,-0.005071283457650051,-0.007305218245513986,-0.014725749764481657
O43174,0.000689384317656056,0.0004017460893108,0.0006584895226031005,-0.1829887858179725,-0.0253690173128428,0.00036180576025324207
O15244,0.0009353195587770503,0.0013991655464263846,0.0009611860023468969,0.14288001921452856,0.2502996649443654,0.1264551511376899
Q9BXC0,0.0002602145007568096,0.00022238314386756078,0.00012993310578209,0.0003340932265185104,-2.4952815530564047e-06,-0.055188422280143506
P11229,0.0029930563219922306,0.0033171713703414123,0.002973274318002069,0.02690233560397045,0.0220863782782122,-0.48699300798234946
P01100,0.0005586902798993265,0.00039836216915066557,0.0008016224705641103,-0.02487674571017744,-0.11613397580479627,-0.2596020421720281
O15151,0.0004629459968376114,0.000876144091278572,0.0004824394371084434,-0.027104317426919912,0.0601540040155016,-0.02135821425418405
Q96KB5,0.0009739300322787703,0.0007875636111949115,0.00046809134659900906,-0.13882584811877058,-0.0746529122428787,-0.10945429152445418
Q15078,0.00029631508750490817,0.0006228253903874008,0.0005020662164414969,0.06002206415500616,0.11529149719102284,0.34462912955467373
P54289,0.0007979084899702923,0.0005889793017689749,0.000582327278142677,-0.17244262523223486,0.023232032457460257,0.1554262823203879
Q96LA8,0.0013402490736536669,0.0014169739011920313,0.0010133577749066793,-0.006885433715309008,-0.22605746655984535,-0.06766053864152743
P11086,0.0010126680932691415,0.0015177869097233664,0.0006344220737184688,-0.05726707214722732,-0.14572767507473575,-0.24321638068908258
Q86TI2,0.0004841879321175385,0.0007619057997063786,0.0005903812026643587,-0.09062723035041373,-0.0073699650484085714,-0.24293583780114658
Q13451,0.00023528607289547573,0.00035685255591405216,0.0003821078572854189,-0.02233419868876442,0.003502040922619337,-0.0834408013061802
Q01432,0.00018595443712271598,0.0002685678898088243,0.00035656564632135764,0.07089818312026465,0.0674615369713505,0.18180029595754438
P11926,0.0005134341999335406,0.0004386494242594964,0.0006662960851888801,0.026863385409184527,-0.000982911934722491,0.0764459712129697
P43088,0.0002931792456422516,0.00019045575213451905,0.0006319098966653716,-0.21673748327699566,-0.3077418066881509,-0.5614944677405235
Q9UKM7,0.0003619755279277596,0.0006117627520948142,0.002388886122965392,-0.08277000378897306,-0.15983460270885774,-0.24928056580603786
P45379,0.0005864851023522003,0.0006865513581371829,0.0006340072434144288,-0.03490238129840259,-0.0966190848373932,0.05082386278373141
P15692,0.0003508586010146328,0.0008722653286044372,0.0007838054348333263,-0.13626801366182978,0.025224999413350904,-0.24648233978622747
P11309,0.0005009954499407709,0.0003598630110028012,0.0002821954530768747,-0.08151215899347318,0.003316431941333982,-0.01988383166556873
P13612,0.00024839996863943207,0.0004913582987478472,0.0004135941686801372,-0.07665607490637556,0.18390150080497744,0.09833260182444638
P18846,0.0003321214016181399,0.0001595695136449615,9.990750427047056e-05,-0.008667666782284948,-0.009520349578642876,-0.03654120957265197
O95069,0.00023445819314621557,0.0007002259843717295,0.0009892754247734401,0.3878754400286977,0.5888372740027973,0.604187558703438
