splits,accuracy,balanced_accuracy,recall,precision,AU_Prec_Rec_Curve,ROC_AUC,MCC
MCNC.SVM.2.5.4,0.5,0.4988344988344988,0.5128205128205128,0.5405405405405406,0.6009953702393935,0.5221445221445221,-0.0023237911696203256
MCNC.RF.2.5.5,0.4166666666666667,0.4223938223938224,0.21621621621621623,0.38095238095238093,0.416949752665566,0.3532818532818533,-0.1706736348522856
MCNC.SVM.2.5.5,0.4305555555555556,0.4328185328185328,0.35135135135135137,0.43333333333333335,0.45436488136813946,0.38648648648648654,-0.13621630376729604
MCNC.RF.2.6.1,0.4794520547945205,0.46826018808777425,0.41379310344827586,0.36363636363636365,0.3557619553569123,0.41692789968652033,-0.062412663401460955
MCNC.SVM.2.6.1,0.4657534246575342,0.445141065830721,0.3448275862068966,0.3333333333333333,0.38601376517819613,0.5148902821316614,-0.10912087589514012
MCNC.RF.2.6.2,0.6388888888888888,0.6357199055861527,0.6129032258064516,0.5757575757575758,0.4734235732223468,0.6243115656963021,0.26974726272103255
MCNC.SVM.2.6.2,0.6111111111111112,0.6073957513768686,0.5806451612903226,0.5454545454545454,0.35504656603399465,0.39378442171518485,0.2134521818053388
MCNC.RF.2.6.3,0.5416666666666666,0.540625,0.53125,0.4857142857142857,0.43532652652194576,0.517578125,0.080778069580156
MCNC.SVM.2.6.3,0.6111111111111112,0.609375,0.59375,0.5588235294117647,0.3749336213144613,0.35664062500000004,0.21773176328462976
MCNC.RF.2.6.4,0.5416666666666666,0.5264635124298316,0.4482758620689655,0.43333333333333335,0.4371909918153017,0.4963913392141139,0.05265328070348039
MCNC.SVM.2.6.4,0.5416666666666666,0.5320769847634322,0.4827586206896552,0.4375,0.3715692088914033,0.4707297514033681,0.06332158475140234
MCNC.RF.2.6.5,0.5277777777777778,0.5277777777777778,0.3611111111111111,0.5416666666666666,0.4957503334049862,0.46064814814814814,0.05892556509887895
MCNC.SVM.2.6.5,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.42857142857142855,0.47696378163858927,0.41203703703703703,-0.11396057645963795
MCNC.RF.2.7.1,0.4657534246575342,0.4654761904761905,0.4642857142857143,0.35135135135135137,0.31909967635592107,0.4015873015873016,-0.06715554340385468
MCNC.SVM.2.7.1,0.4383561643835616,0.44325396825396823,0.4642857142857143,0.3333333333333333,0.5340244698772042,0.6261904761904762,-0.11063155146935548
MCNC.RF.2.7.2,0.5277777777777778,0.5095238095238095,0.4,0.42857142857142855,0.4377215919976901,0.5091269841269841,0.019262853213235488
MCNC.SVM.2.7.2,0.4861111111111111,0.4880952380952381,0.5,0.40540540540540543,0.4153708189273423,0.4805555555555556,-0.023485569615051043
MCNC.RF.2.7.3,0.5416666666666666,0.5375,0.5,0.48484848484848486,0.49796656637095327,0.5597656249999999,0.07479575920067658
MCNC.SVM.2.7.3,0.5555555555555556,0.55625,0.5625,0.5,0.387231024486831,0.451171875,0.11180339887498948
MCNC.RF.2.7.4,0.4722222222222222,0.4725868725868726,0.4857142857142857,0.4594594594594595,0.4056895646754022,0.4204633204633204,-0.054826254826254826
MCNC.SVM.2.7.4,0.4861111111111111,0.48687258687258683,0.5142857142857142,0.47368421052631576,0.5098768382374282,0.5378378378378379,-0.026285290190335823
MCNC.RF.2.7.5,0.5555555555555556,0.55625,0.5625,0.5,0.5246153032190821,0.53828125,0.11180339887498948
MCNC.SVM.2.7.5,0.5138888888888888,0.5125,0.5,0.45714285714285713,0.4003738114545895,0.459375,0.024854790640048002
MCNC.RF.2.8.1,0.410958904109589,0.3951612903225806,0.2903225806451613,0.3,0.341625476939156,0.3840245775729647,-0.2106504056448731
MCNC.SVM.2.8.1,0.4520547945205479,0.4519969278033794,0.45161290322580644,0.3783783783783784,0.49388103718230647,0.6048387096774194,-0.09491883702663474
MCNC.RF.2.8.2,0.410958904109589,0.40827067669172934,0.34285714285714286,0.375,0.4286680282057454,0.36278195488721804,-0.18471284110624173
MCNC.SVM.2.8.2,0.4657534246575342,0.46541353383458645,0.45714285714285713,0.4444444444444444,0.5718362546264663,0.5830827067669173,-0.06912098119144386
MCNC.RF.2.8.3,0.5555555555555556,0.5350118017309206,0.3870967741935484,0.48,0.47803006117415814,0.505507474429583,0.07282798566662818
MCNC.SVM.2.8.3,0.4861111111111111,0.474036191974823,0.3870967741935484,0.4,0.42749742909343946,0.441778127458694,-0.05215379165113477
MCNC.RF.2.8.4,0.5277777777777778,0.5047619047619047,0.36666666666666664,0.4230769230769231,0.4711991870338069,0.5313492063492063,0.00977530650648601
MCNC.SVM.2.8.4,0.4583333333333333,0.4357142857142857,0.3,0.3333333333333333,0.4520425334877757,0.5583333333333333,-0.13093073414159545
MCNC.RF.2.8.5,0.5416666666666666,0.5261904761904762,0.43333333333333335,0.4482758620689655,0.42569145364863265,0.5265873015873016,0.05265328070348039
MCNC.SVM.2.8.5,0.4166666666666667,0.4095238095238095,0.36666666666666664,0.3235294117647059,0.46606521537032763,0.5865079365079365,-0.17869743453458892
MCNC.RF.2.9.1,0.5068493150684932,0.49962121212121213,0.42424242424242425,0.45161290322580644,0.41531985625315987,0.47537878787878785,-0.0007627944812104358
MCNC.SVM.2.9.1,0.4931506849315068,0.49242424242424243,0.48484848484848486,0.4444444444444444,0.5377184774067718,0.5132575757575758,-0.015083110670555577
MCNC.RF.2.9.2,0.5068493150684932,0.5026395173453997,0.4411764705882353,0.46875,0.477522055275325,0.4947209653092006,0.00530712553361704
MCNC.SVM.2.9.2,0.4246575342465753,0.4181749622926093,0.3235294117647059,0.36666666666666664,0.5219455102843004,0.5799396681749623,-0.16591785201202708
MCNC.RF.2.9.3,0.5138888888888888,0.5220298977183321,0.5806451612903226,0.45,0.4191251620766302,0.514948859166011,0.04390462447572069
MCNC.SVM.2.9.3,0.5416666666666666,0.5385523210070811,0.5161290322580645,0.47058823529411764,0.416610869763288,0.4543666404405979,0.07647545042758543
MCNC.RF.2.9.4,0.4583333333333333,0.440625,0.28125,0.36,0.3504250653421341,0.35859375,-0.12394233388015402
MCNC.SVM.2.9.4,0.4305555555555556,0.421875,0.34375,0.3548387096774194,0.35161041559603595,0.36640625000000004,-0.15680223027043103
MCNC.RF.2.9.5,0.5,0.5037037037037037,0.5185185185185185,0.3783783783783784,0.33234371679599223,0.46872427983539094,0.007174960033341752
