splits,accuracy,balanced_accuracy,recall,precision,AU_Prec_Rec_Curve,ROC_AUC,MCC
MCNC.RF.1.8.2,0.625,0.6181818181818182,0.6,0.42857142857142855,0.3321825396825397,0.5818181818181818,0.22084711628963774
MCNC.SVM.1.8.2,0.5625,0.5727272727272728,0.6,0.375,0.7398611111111111,0.709090909090909,0.13483997249264842
MCNC.RF.1.8.3,0.375,0.5454545454545454,0.09090909090909091,1.0,0.8129854993491357,0.6363636363636364,0.17407765595569785
MCNC.SVM.1.8.3,0.5,0.6363636363636364,0.2727272727272727,1.0,0.8680006231142595,0.6727272727272727,0.32387513781564786
MCNC.RF.1.8.4,0.625,0.5090909090909091,0.2,0.3333333333333333,0.46922993672993674,0.5818181818181818,0.021591675854376522
MCNC.SVM.1.8.4,0.6875,0.5545454545454546,0.2,0.5,0.25906926406926406,0.4,0.15289415743128767
MCNC.RF.1.8.5,0.4375,0.4375,0.25,0.4,0.4752747252747253,0.53125,-0.13483997249264842
MCNC.SVM.1.8.5,0.5625,0.5625,0.375,0.6,0.6625315656565656,0.6875,0.13483997249264842
MCNC.RF.1.9.1,0.875,0.9,1.0,0.75,0.9742063492063491,0.9833333333333334,0.7745966692414834
MCNC.SVM.1.9.1,0.8125,0.85,1.0,0.6666666666666666,0.9436507936507936,0.9666666666666667,0.6831300510639732
MCNC.RF.1.9.2,0.5625,0.5181818181818182,0.4,0.3333333333333333,0.4437140637140637,0.5272727272727273,0.034815531191139566
MCNC.SVM.1.9.2,0.625,0.5636363636363637,0.4,0.4,0.4764285714285715,0.5818181818181819,0.12727272727272726
MCNC.RF.1.9.3,0.75,0.75,0.625,0.8333333333333334,0.7168518981018981,0.734375,0.5163977794943222
MCNC.SVM.1.9.3,0.75,0.75,0.75,0.75,0.7296130952380953,0.65625,0.5
MCNC.RF.1.9.4,0.625,0.625,0.25,1.0,0.7234227577977578,0.671875,0.3779644730092272
MCNC.SVM.1.9.4,0.625,0.625,0.25,1.0,0.8542343073593073,0.859375,0.3779644730092272
MCNC.RF.1.9.5,0.375,0.3492063492063492,0.14285714285714285,0.2,0.35958010243724525,0.42857142857142855,-0.32277655457716287
MCNC.SVM.1.9.5,0.5,0.46031746031746035,0.14285714285714285,0.3333333333333333,0.39006430077858645,0.49206349206349204,-0.10087125544480041
