splits,accuracy,balanced_accuracy,recall,precision,AU_Prec_Rec_Curve,ROC_AUC,MCC
MCNC.RF.2.2.2,0.5,0.5,0.0,0.0,0.400509213009213,0.34375,0.0
MCNC.SVM.2.2.2,0.5,0.5,0.375,0.5,0.7101592851592852,0.609375,0.0
MCNC.RF.2.2.3,0.5,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.3029220779220779,0.3833333333333333,-0.06666666666666667
MCNC.SVM.2.2.3,0.375,0.3666666666666667,0.3333333333333333,0.25,0.7499514374514374,0.75,-0.2581988897471611
MCNC.RF.2.2.4,0.3125,0.31666666666666665,0.3333333333333333,0.2222222222222222,0.22761497761497762,0.11666666666666667,-0.3578300267477955
MCNC.SVM.2.2.4,0.25,0.26666666666666666,0.3333333333333333,0.2,0.5729347041847042,0.8,-0.4666666666666667
MCNC.RF.2.2.5,0.26666666666666666,0.2857142857142857,0.0,0.0,0.4174870268620268,0.3392857142857143,-0.5345224838248488
MCNC.SVM.2.2.5,0.2,0.21428571428571427,0.0,0.0,0.7537878787878788,0.7410714285714286,-0.6446583712203042
MCNC.RF.2.3.1,0.4375,0.3727272727272727,0.2,0.16666666666666666,0.22915750915750915,0.33636363636363636,-0.24370871833797697
MCNC.SVM.2.3.1,0.4375,0.3727272727272727,0.2,0.16666666666666666,0.3476739926739927,0.6181818181818182,-0.24370871833797697
MCNC.RF.2.3.2,0.4375,0.4375,0.0,0.0,0.33607954545454544,0.1796875,-0.2581988897471611
MCNC.SVM.2.3.2,0.25,0.25,0.125,0.16666666666666666,0.7260149572649572,0.765625,-0.5163977794943222
MCNC.RF.2.3.3,0.375,0.3333333333333333,0.0,0.0,0.3217687074829932,0.31746031746031744,-0.4236592728681617
MCNC.SVM.2.3.3,0.4375,0.42063492063492064,0.2857142857142857,0.3333333333333333,0.5644123733409447,0.6349206349206349,-0.16265001215808886
MCNC.RF.2.3.4,0.5625,0.5317460317460317,0.2857142857142857,0.5,0.4938286911501197,0.3253968253968254,0.07273929674533079
