splits,accuracy,balanced_accuracy,recall,precision,AU_Prec_Rec_Curve,ROC_AUC,MCC
MCNC.RF.1.1,0.7073170731707317,0.6968599033816425,0.6111111111111112,0.6875,0.7876810158318157,0.7729468599033816,0.4005506475541372
MCNC.SVM.1.1,0.6829268292682927,0.681159420289855,0.6666666666666666,0.631578947368421,0.6061483926500619,0.6763285024154589,0.36058109031959545
MCNC.RF.1.2,0.7317073170731707,0.7185990338164252,0.6111111111111112,0.7333333333333333,0.7848135090973507,0.8067632850241545,0.45044949129629624
MCNC.SVM.1.2,0.6341463414634146,0.6195652173913043,0.5,0.6,0.6405134956292418,0.7028985507246377,0.24637845104051562
MCNC.RF.1.3,0.7317073170731707,0.71256038647343,0.5555555555555556,0.7692307692307693,0.7916622027555792,0.8140096618357489,0.4533794230058033
MCNC.SVM.1.3,0.7560975609756098,0.7524154589371981,0.7222222222222222,0.7222222222222222,0.7584460672937321,0.785024154589372,0.5048309178743962
MCNC.RF.1.4,0.7804878048780488,0.786231884057971,0.8333333333333334,0.7142857142857143,0.7060153401025322,0.7874396135265701,0.5683600322805923
MCNC.SVM.1.4,0.6829268292682927,0.6871980676328502,0.7222222222222222,0.6190476190476191,0.6112446591451544,0.7294685990338164,0.37171225739869956
MCNC.RF.1.5,0.8,0.7800511508951407,0.6470588235294118,0.8461538461538461,0.8508636279621409,0.8900255754475703,0.5911561035156879
MCNC.SVM.1.5,0.725,0.7225063938618925,0.7058823529411765,0.6666666666666666,0.6783651585423547,0.7033248081841432,0.44219443899559935
MCNC.RF.1.6,0.775,0.7736572890025575,0.7647058823529411,0.7222222222222222,0.6910959417844201,0.8017902813299232,0.5438483330175762
MCNC.SVM.1.6,0.725,0.7071611253196931,0.5882352941176471,0.7142857142857143,0.5933716925736474,0.7327365728900255,0.429413747443364
MCNC.RF.1.7,0.775,0.7583120204603581,0.6470588235294118,0.7857142857142857,0.7449355741352234,0.8030690537084398,0.5354418332318489
MCNC.SVM.1.7,0.725,0.7225063938618925,0.7058823529411765,0.6666666666666666,0.5302427496581467,0.6675191815856778,0.44219443899559935
MCNC.RF.1.8,0.6410256410256411,0.6350267379679144,0.5882352941176471,0.5882352941176471,0.8021577630219721,0.7914438502673797,0.2700534759358289
MCNC.SVM.1.8,0.6923076923076923,0.6871657754010696,0.6470588235294118,0.6470588235294118,0.7384210322175316,0.7647058823529412,0.37433155080213903
MCNC.RF.1.9,0.6923076923076923,0.6671122994652406,0.47058823529411764,0.7272727272727273,0.6232123191412106,0.7486631016042781,0.3682975702000934
MCNC.SVM.1.9,0.5641025641025641,0.5601604278074866,0.5294117647058824,0.5,0.45700833230763765,0.5962566844919786,0.1196825441855867
MCNC.RF.1.10,0.8461538461538461,0.8435828877005347,0.8235294117647058,0.8235294117647058,0.9184302545771224,0.9171122994652406,0.6871657754010695
MCNC.SVM.1.10,0.8205128205128205,0.8074866310160428,0.7058823529411765,0.8571428571428571,0.8238919366326467,0.8181818181818182,0.6357084917461994
MCNC.RF.2.1,0.5121951219512195,0.49275362318840576,0.3333333333333333,0.42857142857142855,0.46475035140575005,0.49516908212560384,-0.015167191839776335
MCNC.SVM.2.1,0.5609756097560976,0.5603864734299517,0.5555555555555556,0.5,0.5154665859321693,0.5289855072463767,0.11990717980603212
MCNC.RF.2.2,0.5365853658536586,0.5084541062801933,0.2777777777777778,0.45454545454545453,0.46875312107254097,0.5314009661835749,0.01893829597168732
MCNC.SVM.2.2,0.5609756097560976,0.5483091787439613,0.4444444444444444,0.5,0.36887796405226936,0.4323671497584541,0.09829463743659808
MCNC.RF.2.3,0.5121951219512195,0.49275362318840576,0.3333333333333333,0.42857142857142855,0.45550953509454944,0.536231884057971,-0.015167191839776335
MCNC.SVM.2.3,0.5853658536585366,0.5760869565217391,0.5,0.5294117647058824,0.5561564157244536,0.5966183574879227,0.15328875514936824
MCNC.RF.2.4,0.5609756097560976,0.536231884057971,0.3333333333333333,0.5,0.48978208203684037,0.5893719806763285,0.07903718467733488
MCNC.SVM.2.4,0.6097560975609756,0.6219806763285024,0.7222222222222222,0.5416666666666666,0.6012170596270258,0.7198067632850241,0.24574863920771733
MCNC.RF.2.5,0.6,0.5677749360613811,0.35294117647058826,0.5454545454545454,0.5645596955920371,0.6547314578005116,0.15006940110803024
MCNC.SVM.2.5,0.6,0.5984654731457801,0.5882352941176471,0.5263157894736842,0.45568540334148055,0.6163682864450127,0.19494670478207318
MCNC.RF.2.6,0.5,0.47314578005115093,0.29411764705882354,0.38461538461538464,0.42813216618423894,0.5191815856777493,-0.056686201706983776
MCNC.SVM.2.6,0.6,0.5984654731457801,0.5882352941176471,0.5263157894736842,0.44605839152959154,0.5882352941176471,0.19494670478207318
MCNC.RF.2.7,0.475,0.4437340153452686,0.23529411764705882,0.3333333333333333,0.3780576266075264,0.45907928388746805,-0.12139328364590204
MCNC.SVM.2.7,0.525,0.5179028132992327,0.47058823529411764,0.4444444444444444,0.4404913807693745,0.5383631713554987,0.035578862907691904
MCNC.RF.2.8,0.5128205128205128,0.4879679144385026,0.29411764705882354,0.4166666666666667,0.3641786480813197,0.39572192513368987,-0.02585438449975096
MCNC.SVM.2.8,0.5641025641025641,0.553475935828877,0.47058823529411764,0.5,0.4806058443484989,0.5641711229946524,0.10782023669543774
MCNC.RF.2.9,0.48717948717948717,0.45855614973262027,0.23529411764705882,0.36363636363636365,0.4243524999296562,0.5427807486631016,-0.09133779740962317
